제주 대분류,제주 중분류,업종명,성별,연령대별, 카드이용금액 , 카드이용건수 
제주시,애월읍,약국,남,50대,447600,38
서귀포시,남원읍,기타음료식품,여,40대,139900,12
제주시,이도2동,약국,남,30대,2352120,203
제주시,노형동,약국,남,30대,3866010,334
제주시,이도2동,스넥,여,40대,1894300,165
제주시,애월읍,약국,여,40대,321400,28
제주시,이도2동,스넥,남,20대,4049400,356
제주시,용담2동,슈퍼 마켓,남,20대,2170300,192
제주시,이도2동,의원,남,30대,1396900,124
제주시,이도2동,약국,남,40대,1619470,144
제주시,삼도2동,약국,여,50대,291400,26
서귀포시,성산읍,악세 사리,여,20대,179000,16
제주시,노형동,약국,여,30대,4432290,399
제주시,이도2동,스넥,여,30대,3412200,312
제주시,용담2동,약국,남,40대,1453900,133
제주시,애월읍,기타음료식품,여,30대,141450,13
제주시,노형동,스넥,여,20대,6195600,574
제주시,용담2동,약국,여,50대,870200,81
서귀포시,남원읍,기타음료식품,여,20대,138850,13
서귀포시,성산읍,의원,남,30대,468400,44
서귀포시,성산읍,약국,여,50대,410000,39
제주시,애월읍,의원,남,40대,136400,13
제주시,연동,약국,남,20대,1077540,103
서귀포시,남원읍,의원,남,50대,123500,12
서귀포시,대륜동,약국,남,50대,398900,39
제주시,노형동,기타음료식품,남,20대,719490,72
서귀포시,대륜동,기타음료식품,남,50대,565500,57
제주시,노형동,약국,남,20대,1037770,106
제주시,이도2동,약국,여,50대,715470,74
서귀포시,남원읍,기타음료식품,남,30대,183350,19
서귀포시,성산읍,악세 사리,남,20대,106000,11
제주시,이도2동,약국,남,20대,780410,82
서귀포시,성산읍,약국,남,40대,683080,72
제주시,용담2동,약국,여,40대,936700,99
서귀포시,대륜동,약국,여,50대,215900,23
서귀포시,대륜동,약국,남,40대,640500,69
제주시,삼도2동,슈퍼 마켓,남,20대,241320,26
제주시,이도2동,스넥,여,20대,4452900,481
제주시,용담2동,약국,남,50대,647100,70
제주시,삼도2동,슈퍼 마켓,남,30대,470420,51
제주시,용담2동,약국,남,30대,1543000,169
서귀포시,예래동,슈퍼 마켓,남,20대,379910,42
제주시,노형동,약국,여,20대,2079330,230
제주시,삼도2동,약국,남,40대,341300,38
서귀포시,성산읍,악세 사리,남,30대,107000,12
서귀포시,성산읍,약국,여,40대,284300,32
제주시,애월읍,기타음료식품,남,30대,114900,13
서귀포시,남원읍,약국,남,40대,202500,23
제주시,애월읍,약국,남,40대,433850,50
서귀포시,성산읍,약국,남,20대,353800,41
서귀포시,성산읍,의원,남,40대,300640,35
서귀포시,대륜동,기타음료식품,여,50대,205400,24
제주시,애월읍,기타음료식품,여,50대,93000,11
서귀포시,남원읍,의원,남,30대,91900,11
제주시,이도2동,약국,여,20대,1041110,125
서귀포시,성산읍,약국,남,30대,902500,109
제주시,용담2동,약국,여,30대,1744400,211
제주시,용담2동,약국,여,20대,1555160,191
서귀포시,대륜동,약국,남,30대,820400,101
서귀포시,대륜동,약국,여,20대,443800,55
제주시,용담2동,약국,남,20대,616200,78
서귀포시,성산읍,기타음료식품,남,20대,615130,78
제주시,삼도2동,약국,여,40대,266300,34
서귀포시,대륜동,기타음료식품,남,40대,998250,129
서귀포시,대륜동,기타음료식품,여,40대,583500,77
서귀포시,남원읍,의원,남,40대,75500,10
서귀포시,예래동,기념품 점,남,20대,105400,14
서귀포시,대륜동,약국,여,30대,638400,85
제주시,애월읍,약국,남,30대,240000,32
제주시,애월읍,기타음료식품,여,20대,329500,44
서귀포시,대륜동,약국,남,20대,305300,42
서귀포시,성산읍,약국,여,30대,699600,98
서귀포시,남원읍,약국,여,30대,206000,29
서귀포시,남원읍,약국,남,30대,119900,17
서귀포시,대륜동,기타음료식품,남,30대,878300,126
제주시,삼도2동,약국,여,30대,265400,39
제주시,삼도2동,의원,남,40대,147700,22
서귀포시,대륜동,의원,여,30대,98000,15
제주시,애월읍,약국,여,30대,308300,48
서귀포시,대륜동,약국,여,40대,311600,49
서귀포시,성산읍,약국,여,20대,551980,92
제주시,삼도2동,약국,여,20대,232470,39
서귀포시,대륜동,기타음료식품,남,20대,387300,65
서귀포시,대륜동,기타음료식품,여,30대,1089200,196
서귀포시,남원읍,기타음료식품,남,20대,77660,14
제주시,애월읍,약국,여,20대,100310,19
서귀포시,남원읍,의원,여,30대,52200,10
제주시,삼도2동,약국,남,20대,70800,14
서귀포시,대륜동,기타음료식품,여,20대,377500,75
제주시,애월읍,기타음료식품,남,20대,52800,15
제주시,이도2동,기타음료식품,여,50대,3717100,13
제주시,노형동,스포츠레져용품,남,40대,4258800,18
제주시,노형동,스포츠레져용품,남,50대,5153400,24
서귀포시,대륜동,농축수산품,여,50대,13230000,64
제주시,연동,농축수산품,남,50대,5151180,28
서귀포시,대륜동,농축수산품,남,50대,7883000,46
제주시,이도2동,스포츠레져용품,여,40대,2092400,13
서귀포시,남원읍,골프 용품,남,50대,1667000,11
제주시,노형동,정장(여성),남,30대,2534600,18
제주시,노형동,안경,남,40대,1775000,13
제주시,삼도2동,의원,여,50대,1702800,13
서귀포시,대륜동,농축수산품,여,40대,7793500,62
제주시,노형동,정장(여성),남,20대,1449200,12
제주시,연동,스포츠레져용품,남,40대,22910800,193
제주시,이도2동,스포츠레져용품,남,30대,3759400,32
제주시,연동,농축수산품,여,50대,2432600,21
제주시,삼도2동,스포츠레져용품,여,50대,1158300,10
제주시,연동,스포츠레져용품,여,50대,8606000,75
제주시,연동,정장(여성),남,40대,3159000,28
제주시,이도2동,안경,남,40대,1114000,10
제주시,삼도2동,농축수산품,남,40대,1311000,12
제주시,삼도2동,스포츠레져용품,남,30대,3157800,29
제주시,노형동,안경,남,50대,1070000,10
제주시,삼도2동,스포츠레져용품,여,40대,1355900,13
서귀포시,예래동,스포츠레져용품,여,40대,1247600,12
제주시,이도2동,스포츠레져용품,여,30대,1231500,12
제주시,이도2동,농축수산품,남,50대,14508820,143
제주시,이도2동,안경,남,30대,2128000,21
제주시,연동,정장(여성),남,30대,5032100,50
제주시,연동,스포츠레져용품,남,50대,13939800,140
제주시,노형동,안경,남,30대,1828000,19
제주시,연동,정장(여성),여,30대,8350890,89
제주시,연동,스포츠레져용품,여,30대,20883250,223
제주시,연동,정장(여성),여,50대,3470630,38
제주시,노형동,안경,여,30대,2183000,24
제주시,연동,정장(여성),여,40대,5993900,66
서귀포시,예래동,스포츠레져용품,여,50대,2078600,23
제주시,연동,정장(여성),남,50대,1205300,14
제주시,연동,스포츠레져용품,여,40대,11621300,139
제주시,연동,안경,남,50대,833000,10
제주시,이도2동,스포츠레져용품,남,50대,1745000,21
제주시,노형동,안경,여,40대,1661000,20
제주시,노형동,정장(여성),여,30대,3441950,42
제주시,삼도2동,스포츠레져용품,여,30대,1862350,23
제주시,연동,정장(여성),남,20대,2059700,26
제주시,삼도2동,정장(여성),여,50대,792000,10
제주시,삼도2동,스포츠레져용품,남,20대,2206100,28
제주시,연동,신   발,남,30대,1177500,15
제주시,노형동,정장(여성),여,40대,2658510,34
서귀포시,대륜동,농축수산품,남,40대,4375500,56
제주시,연동,안경,남,30대,1913000,25
제주시,이도2동,정장(여성),여,50대,1976500,26
제주시,삼도2동,스포츠레져용품,남,40대,3357500,45
제주시,노형동,스포츠레져용품,여,40대,968500,13
서귀포시,예래동,농축수산품,남,50대,3058200,42
제주시,연동,신   발,여,30대,1381700,19
제주시,연동,스포츠레져용품,남,30대,21137190,293
서귀포시,남원읍,농축수산품,여,50대,1874000,26
제주시,용담2동,농축수산품,남,50대,21304290,298
서귀포시,대륜동,안경,남,30대,1051000,15
제주시,이도2동,정장(여성),남,20대,3871000,56
제주시,이도2동,농축수산품,여,50대,8873720,129
제주시,삼도2동,스포츠레져용품,남,50대,2378700,35
제주시,용담2동,농축수산품,남,40대,24304030,363
서귀포시,대륜동,안경,남,40대,1538000,23
제주시,이도2동,스포츠레져용품,남,40대,2262500,34
제주시,연동,의원,여,40대,3541130,55
제주시,연동,농축수산품,남,40대,3852600,60
제주시,애월읍,농축수산품,여,50대,2307800,36
제주시,연동,악세 사리,남,50대,960300,15
서귀포시,예래동,농축수산품,남,20대,1980200,31
서귀포시,대륜동,농축수산품,여,30대,5144000,81
서귀포시,대륜동,농축수산품,남,30대,4886600,77
제주시,연동,농축수산품,여,40대,3086700,49
제주시,애월읍,농축수산품,남,50대,3510500,56
제주시,노형동,안경,남,20대,689000,11
서귀포시,예래동,스포츠레져용품,남,50대,2113000,34
제주시,용담2동,농축수산품,여,40대,19604200,317
서귀포시,예래동,농축수산품,여,30대,5542300,90
제주시,노형동,농축수산품,여,40대,3716700,62
제주시,연동,안경,남,40대,930600,16
제주시,용담2동,농축수산품,여,50대,17419265,300
제주시,연동,기타음료식품,남,30대,1733100,30
제주시,노형동,안경,여,20대,865000,15
제주시,연동,신   발,여,40대,688600,12
서귀포시,성산읍,농축수산품,남,50대,7809700,138
제주시,노형동,기념품 점,남,30대,4064950,72
제주시,이도2동,정장(여성),남,50대,1072000,19
서귀포시,남원읍,기념품 점,남,40대,3065000,55
제주시,이도2동,안경,여,30대,946000,17
서귀포시,예래동,기념품 점,여,50대,1055000,19
제주시,연동,정장(여성),여,20대,4655220,84
서귀포시,성산읍,농축수산품,남,40대,13266700,240
제주시,연동,안경,여,50대,995000,18
서귀포시,대륜동,농축수산품,남,20대,1658000,30
제주시,삼도2동,농축수산품,남,30대,715000,13
서귀포시,예래동,농축수산품,여,40대,2818400,52
제주시,이도2동,농축수산품,남,30대,3863900,72
제주시,용담2동,농축수산품,여,30대,17909430,335
서귀포시,성산읍,농축수산품,남,30대,14900900,282
제주시,용담2동,농축수산품,남,30대,17306730,328
제주시,이도2동,안경,남,20대,890000,17
서귀포시,대륜동,안경,남,20대,523000,10
제주시,노형동,기념품 점,남,20대,4969200,96
제주시,노형동,농축수산품,남,50대,2894400,56
제주시,이도2동,농축수산품,남,40대,6399650,124
제주시,연동,안경,남,20대,1031900,20
제주시,연동,스포츠레져용품,남,20대,11092920,216
서귀포시,예래동,농축수산품,남,40대,4097600,80
제주시,노형동,기념품 점,여,30대,2690400,53
제주시,연동,기념품 점,여,50대,2307420,46
제주시,애월읍,농축수산품,남,40대,4598000,92
제주시,이도2동,정장(여성),여,30대,4263200,86
제주시,용담2동,농축수산품,남,20대,7912500,161
제주시,연동,신   발,남,40대,489100,10
서귀포시,남원읍,골프 용품,남,40대,733500,15
제주시,노형동,농축수산품,남,30대,3957800,81
제주시,연동,기념품 점,남,50대,1509000,31
제주시,이도2동,농축수산품,남,20대,1117280,23
제주시,삼도2동,스포츠레져용품,여,20대,822800,17
제주시,노형동,농축수산품,여,30대,3406150,71
서귀포시,남원읍,농축수산품,여,40대,2202500,46
제주시,이도2동,정장(여성),남,30대,1579200,33
제주시,연동,악세 사리,남,30대,1195200,25
제주시,노형동,의원,여,50대,4825460,101
서귀포시,예래동,농축수산품,남,30대,4020700,85
제주시,이도2동,농축수산품,여,40대,5637310,121
제주시,노형동,기념품 점,남,40대,1763700,38
제주시,이도2동,슈퍼 마켓,여,50대,20691990,446
제주시,노형동,정장(여성),여,50대,824000,18
제주시,삼도2동,농축수산품,여,40대,732000,16
제주시,이도2동,정장(여성),여,40대,2241100,49
서귀포시,예래동,스포츠레져용품,남,40대,676700,15
서귀포시,남원읍,농축수산품,남,50대,3290600,73
제주시,이도2동,의원,여,40대,4590900,102
서귀포시,성산읍,농축수산품,여,40대,6861000,153
서귀포시,남원읍,농축수산품,남,40대,5049800,113
제주시,노형동,정장(여성),여,20대,2943650,66
제주시,노형동,농축수산품,남,40대,5123450,115
서귀포시,성산읍,농축수산품,여,30대,10040700,226
서귀포시,남원읍,농축수산품,여,30대,4715700,107
제주시,연동,농축수산품,여,20대,2495700,57
제주시,노형동,기념품 점,여,40대,1352600,31
제주시,연동,신   발,여,20대,1079900,25
제주시,연동,스포츠레져용품,여,20대,12342220,286
서귀포시,성산읍,농축수산품,여,50대,4821300,112
제주시,이도2동,의원,남,50대,3601900,84
제주시,연동,안경,여,30대,2350900,55
제주시,노형동,기념품 점,여,20대,5395300,128
서귀포시,남원읍,기념품 점,여,50대,460000,11
제주시,연동,악세 사리,남,40대,584900,14
제주시,삼도2동,농축수산품,남,20대,415000,10
서귀포시,대륜동,스넥,여,30대,454000,11
제주시,노형동,정장(여성),남,40대,412600,10
제주시,애월읍,스포츠레져용품,여,50대,576000,14
제주시,연동,농축수산품,남,30대,3796700,95
제주시,삼도2동,악세 사리,여,30대,636500,16
제주시,이도2동,스포츠레져용품,남,20대,477000,12
제주시,이도2동,농축수산품,여,30대,3224890,82
서귀포시,대륜동,농축수산품,여,20대,2161400,55
제주시,이도2동,안경,여,20대,2078000,53
제주시,애월읍,농축수산품,여,30대,4016500,103
제주시,용담2동,농축수산품,여,20대,11443084,295
제주시,연동,악세 사리,여,40대,1317300,34
제주시,연동,악세 사리,여,50대,386700,10
제주시,이도2동,슈퍼 마켓,여,40대,34616690,896
제주시,연동,악세 사리,남,20대,880400,23
서귀포시,남원읍,기념품 점,남,50대,610000,16
제주시,연동,안경,여,40대,950200,25
제주시,삼도2동,안경,여,20대,374000,10
서귀포시,성산읍,농축수산품,남,20대,5999800,163
제주시,이도2동,농축수산품,여,20대,2008680,55
